,CBAP,CBBP,CBCP,CBDP,N2AP,N2BP,N2CP,N2DP
Y57G11C.878,0,0,0,0,0,0,0,0
W10C8.4a,0,0,0,0,0,0,0,0
W10C8.4b,0,0,0,0,0,0,0,0
Y57G11C.871,0,0,0,0,0,0,0,0
Y57G11C.870,0,3,3,0,0,0,0,0
Y57G11C.873,0,0,0,0,0,0,0,0
Y57G11C.872,0,0,0,0,0,0,0,0
Y57G11C.875,0,0,0,0,0,0,0,0
Y57G11C.874,2,0,0,0,0,5,0,0
Y57G11C.877,0,0,0,0,0,5,0,0
Y57G11C.876,0,0,0,0,0,0,0,0
K08B5.8,252,552,264,246,381,948,66,517
H17B01.t3,0,0,0,0,0,0,0,0
K08B5.1,15,52,42,14,20,26,10,16
F25H2.6.1,0,0,0,0,0,0,0,0
F25H2.6.2,245,383,311,177,425,1191,93,586
K08B5.2,0,0,1,0,0,3,0,0
K08B5.5,0,2,1,0,0,6,0,1
K08B5.4,177,267,122,87,49,169,13,76
K08B5.7,0,0,0,0,0,0,0,0
K08B5.6,3,0,11,3,2,0,6,5
T22B3.2b,23,0,7,17,5,28,0,16
F57C9.3a,0,0,0,0,0,0,0,0
T22B3.2a,0,0,0,0,0,0,0,0
F57C9.3b,0,0,0,0,0,0,0,0
C08B6.14,0,0,0,0,0,0,0,0
C53A5.16b,0,0,0,0,0,0,0,0
C04F5.5,0,0,0,0,0,0,0,0
K07E1.1.1,0,0,0,0,0,0,0,0
F48G7.12a,0,0,0,0,0,0,0,0
F48G7.12b,0,0,0,0,0,0,0,0
Y54E5A.8d.1,0,0,0,0,0,0,0,0
Y54E5A.8d.2,0,0,0,0,0,0,0,0
F47C8.8,0,0,0,1,0,0,0,0
C56G3.1a.2,10,26,5,9,31,54,2,38
C38D4.6c.1,0,0,0,0,0,0,0,0
C38D4.6c.3,0,0,0,0,0,0,0,0
C38D4.6c.2,0,0,0,0,0,0,0,0
F47C8.5,0,0,5,0,0,0,0,1
C38D4.6c.4,0,0,0,0,0,0,0,0
T04H1.4b.1,0,0,0,0,0,0,0,0
F47C8.6,13,12,0,2,3,22,0,9
C03B8.3,0,0,0,0,0,0,0,0
C03B8.2,0,0,0,0,0,0,0,0
T10B5.2b,0,0,0,0,0,0,0,0
C03B8.6,0,0,1,0,5,21,0,5
C03B8.5,12,3,3,2,7,15,3,9
C03B8.4,9619,17362,11610,9046,5527,21928,3297,9136
K08C9.6,0,0,0,0,0,0,0,0
K08C9.7,0,0,0,0,0,0,0,0
K08C9.4,0,0,5,0,0,0,0,0
K08C9.5,0,0,0,0,0,0,0,0
K08C9.2,0,83,0,35,0,0,0,17
K08C9.1,0,0,0,0,0,0,0,0
R10H1.2a,0,0,0,0,0,0,0,0
F28E10.8,0,0,0,0,0,0,0,0
ZK643.2,0,155,101,67,113,0,10,170
T03F7.14,5,14,8,1,5,44,0,5
F31D4.9.2,0,0,0,0,0,0,0,0
T03F7.12,0,0,0,0,0,0,0,0
T04C9.4b,0,0,0,0,0,0,0,0
T04C9.4c,0,0,0,0,0,0,0,0
T04C9.4d,0,0,0,0,0,0,0,0
T03F7.10,0,0,0,0,0,0,0,0
F22E5.8,0,0,0,0,0,0,0,0
W02G9.5b,0,0,0,0,0,0,0,0
W02G9.5a,0,0,0,0,0,0,0,0
F22E5.1,0,0,0,5,0,0,0,36
F22E5.3,0,0,0,0,0,0,0,0
F22E5.2,0,0,0,0,0,0,0,0
F22E5.5,0,0,0,0,0,0,0,0
M03D4.21,0,0,0,0,0,0,0,0
F22E5.7,0,0,0,0,0,0,0,0
F22E5.6,0,0,0,0,0,0,0,0
C25F6.2b.2,0,0,0,0,0,39,0,0
C25F6.2b.1,0,0,0,0,0,0,0,0
T24E12.8,0,0,0,0,0,0,0,0
F31E3.5.2,0,0,0,0,0,0,0,0
F31E3.5.3,262,537,278,267,188,510,57,448
F31E3.5.1,0,0,0,0,0,0,0,0
T24E12.1,0,0,0,0,0,15,0,0
T24E12.2,0,0,0,0,0,0,0,0
T24E12.3,0,0,0,0,0,0,0,0
ZK742.3,3,24,0,16,19,31,0,15
ZK742.2,127,214,0,144,42,297,0,196
C24B9.9,0,0,0,0,0,0,0,0
C24B9.8,0,0,0,0,0,0,0,0
ZK742.6,0,0,0,0,0,3234,0,0
ZK742.4,0,0,0,0,0,0,0,0
C24B9.3,0,0,0,0,44,0,0,65
Y57G11C.224,0,0,0,0,0,0,0,0
F55E10.2,0,0,0,0,0,0,0,0
ZK742.8,0,0,0,0,0,0,0,0
F55E10.4,2,13,22,7,0,6,0,4
F55E10.5,0,0,0,0,0,0,0,0
F56F10.t1,0,0,0,0,0,0,0,0
F55E10.7,3,0,0,11,12,15,0,0
C36F7.23,0,0,0,0,0,0,0,0
C36F7.22,0,0,0,0,0,0,0,0
C36F7.21,0,0,0,0,0,0,0,0
C36F7.20,0,0,0,0,0,0,0,0
C36F7.26,0,0,0,0,0,0,0,0
C36F7.25,0,0,0,0,0,0,0,0
C36F7.24,0,0,3,0,0,6,0,0
Y57G11C.227,2,0,0,0,0,0,0,0
T07A5.6c,0,0,0,0,0,0,0,0
T07A5.6b,0,0,0,0,0,0,0,0
T07A5.6a,0,0,131,0,0,280,0,0
F38E9.1,0,0,0,0,0,0,0,0
K12F2.2c.1,0,0,0,0,0,0,0,0
Y10G11A.36,0,0,0,0,0,0,0,0
K12F2.2c.3,0,0,0,0,0,0,0,0
K12F2.2c.2,0,0,0,0,0,0,0,0
F23H12.5,0,0,0,0,0,0,0,0
F38E9.2,56,122,96,51,54,183,1,25
T27A10.3a,0,0,0,0,0,0,0,0
T27A10.3b,0,0,0,0,0,0,0,0
Y73F8A.551,0,0,0,0,0,0,0,0
K01A2.10a,0,0,0,0,0,0,0,0
C23H3.11,0,0,0,0,0,0,0,0
F35G12.4c,0,0,0,0,0,0,0,0
F35G12.4b,0,0,0,0,0,0,0,0
F35G12.4a,0,0,0,0,0,0,0,0
C45E5.16,0,0,0,0,0,0,0,0
F38E9.9,0,0,0,0,0,0,0,2
Y67D8C.10d.2,0,0,0,0,0,0,0,0
Y67D8C.10d.3,0,0,0,0,0,0,0,0
Y67D8C.10d.1,0,0,0,0,0,0,0,0
Y67D8C.10d.4,340,863,327,515,3,3,137,0
C45E5.1.1,0,0,0,0,0,0,0,0
Y57G11A.94,0,0,4,0,0,2,0,0
F47B8.10,19,56,45,30,108,188,80,104
F47B8.11,0,0,0,0,0,0,0,0
F47B8.12,0,0,0,0,0,0,0,0
F47B8.13,0,0,0,0,0,0,0,0
F47B8.14,0,0,0,0,0,0,0,0
F47B8.15,0,0,0,0,0,0,0,0
Y64G10A.256,0,0,0,0,0,0,0,0
F28E10.1c,0,0,0,0,0,0,0,0
T20D3.7d,0,0,0,0,0,0,0,0
Y73F8A.553,0,0,0,0,0,0,0,0
T20D3.7a,0,0,0,0,0,0,0,0
T20D3.7b,0,0,0,0,0,0,0,0
Y43F4B.9b.3,230,325,358,241,384,36,154,61
F28E10.1a,0,0,0,0,0,0,0,0
2RSSE.8,0,0,0,0,0,0,0,0
2RSSE.6,0,7,7,0,0,7,0,0
F28E10.1f,35,15,78,62,18,28,8,62
2RSSE.4,0,0,0,0,0,0,0,0
2RSSE.5,0,0,0,0,0,0,0,0
Y40C5A.23,0,0,0,0,0,0,0,0
Y40C5A.22,0,0,0,0,0,0,0,0
Y40C5A.21,0,0,0,0,0,0,0,0
Y40C5A.20,0,0,0,0,0,0,0,0
F08G2.14,0,1,3,1,0,5,0,0
F28E10.1d,0,0,0,0,0,0,0,0
F28E10.1e,12,12,0,10,0,56,0,10
K11E8.1e.2,0,0,0,0,0,0,0,0
K11E8.1e.3,0,0,0,0,0,0,0,0
K11E8.1e.1,0,0,0,0,0,0,0,0
F28E10.1j,182,495,373,303,46,359,33,106
C07H6.9a,0,0,0,0,0,0,0,0
Y57G11A.8,0,0,0,0,0,0,0,0
T07D3.9b.2,0,0,0,0,0,0,0,0
T07D3.9b.1,0,0,0,0,0,0,0,0
F28E10.1i,0,0,0,0,0,0,0,0
C02B4.8,7,2,9,4,3,12,2,2
F58G6.2b,0,0,0,0,0,0,0,0
R166.3,535,766,383,328,564,1662,190,893
Y57G11A.2,20,92,32,43,24,52,5,72
F58G6.2a,0,0,0,0,0,0,0,0
Y57G11A.5,0,0,0,0,0,0,0,0
Y57G11A.6,0,0,0,0,0,0,0,0
Y57G11A.7,0,0,0,0,0,0,0,0
F53F1.9,0,0,0,0,0,0,0,0
F42G9.10,0,18,10,0,8,2,0,0
R05D3.7,329,708,540,608,293,1102,119,1181
Y73B6BL.50,0,0,0,0,0,0,0,0
Y73B6BL.51,0,0,0,0,0,0,0,0
C25A1.11a,19,0,23,7,0,0,0,0
F42G2.7a,127,236,139,92,58,179,9,97
Y73B6BL.54,0,0,0,0,0,0,0,0
T06A4.5,0,0,0,0,0,0,0,0
C11H1.3,0,3,0,0,0,0,0,0
Y73B6BL.57,0,0,0,0,0,0,0,0
Y73B6BL.58,0,0,0,0,0,0,0,0
C44B7.t1,99,144,65,60,17,51,2,49
D1073.t1,1,1,2,4,2,4,0,0
C52D10.106,0,0,0,0,0,0,0,0
C52D10.107,0,0,0,0,0,0,0,0
C32E8.2b,0,0,0,0,0,0,0,0
F59E11.11,0,0,0,0,0,0,0,0
F59E11.13,0,0,0,0,0,0,0,0
C02B4.1,0,0,0,0,0,0,0,0
F59E11.15,0,0,0,0,0,0,0,0
F59E11.14,0,0,0,0,0,0,0,0
C52D10.101,0,0,0,0,0,0,0,0
F42G9.1a,0,74,76,0,14,0,0,90
C52D10.102,0,0,0,4,0,0,0,0
F42G9.1b,67,0,0,58,0,136,0,0
T02G5.11b,0,0,0,0,0,0,0,0
T02G5.11a,42,67,0,20,90,279,61,124
F21A9.3,0,0,0,0,0,0,0,0
ZK287.2c,0,0,0,0,0,0,0,0
R10E8.10,8,8,2,5,5,7,2,6
Y55F3AL.1a,535,1255,350,511,126,439,12,104
Y55F3AL.1b,0,0,0,0,0,0,0,0
Y55F3AL.1c,0,0,0,0,0,0,0,0
Y55F3AL.1d,0,0,0,0,0,0,0,0
Y55F3AL.1e,0,0,0,0,0,0,0,0
Y55F3AL.1f,0,0,0,0,0,0,0,0
T24A6.20,655,2618,953,1142,433,3059,421,1565
T23E7.4a.1,0,0,0,0,0,0,0,0
Y116A8C.416,0,0,0,0,0,0,0,0
C02B10.36,0,0,0,0,0,0,0,0
C32C4.5b,0,0,0,0,0,0,0,0
C32C4.5a,0,0,0,0,0,0,0,0
F10A3.4.1,0,0,0,0,0,0,0,0
Y73B6BL.5b,0,0,0,0,0,0,0,0
ZK809.14,0,0,0,0,0,0,0,0
ZK809.13,0,0,0,0,0,2,0,0
ZK809.12,0,0,0,0,0,0,0,0
ZK809.11,0,0,0,0,0,0,0,0
ZK809.10,0,0,4,0,0,0,0,0
F25H5.4b.1,0,0,0,0,0,0,0,0
F25H5.4b.2,0,0,0,0,0,0,0,0
F25H5.4b.3,0,0,0,0,0,0,0,0
F25H5.4b.4,0,0,0,0,0,0,0,0
Y92H12BL.1b,0,0,0,0,0,0,0,0
F15B9.t1,26,79,54,30,7,102,7,44
T14E8.3d,0,0,0,0,0,0,0,0
Y71H10A.3,0,0,0,0,0,0,0,0
Y57G11B.t1,5,9,13,3,4,10,0,4
T07D3.4b.2,0,0,0,0,0,0,0,0
Y45F10D.118,0,0,0,1,0,0,0,0
Y45F10D.119,0,0,0,0,0,0,0,0
R04F11.8,0,0,0,0,0,0,0,0
R04F11.9,0,0,0,0,0,0,0,0
F53A2.7.2,42,99,38,70,24,99,0,38
Y45F10D.110,0,0,0,0,0,0,0,0
R04F11.5,0,0,85,0,0,235,0,196
Y45F10D.112,0,0,0,0,0,0,0,0
Y45F10D.113,0,0,0,0,0,0,0,0
Y45F10D.114,0,0,0,0,0,0,0,0
Y45F10D.115,0,0,0,1,0,0,0,0
Y45F10D.116,0,0,0,0,0,0,0,0
Y45F10D.117,0,0,0,0,0,0,0,0
R17.3c.1,0,0,0,0,0,0,0,0
R17.3c.2,0,0,17,6,0,0,0,0
F42D1.3.2,99,287,227,135,296,1352,62,202
F42D1.3.1,0,0,0,0,0,0,0,0
Y105C5A.778,0,0,0,0,0,1,0,0
K01B6.7,0,0,0,0,0,0,0,0
K01B6.6,0,0,0,0,0,0,0,0
K01B6.5,0,0,0,0,0,0,0,0
K01B6.4,0,0,0,0,0,0,0,0
K01B6.3,0,59,0,0,0,0,0,0
K01B6.2,0,0,0,0,0,0,0,0
K01B6.9,0,0,0,0,0,0,0,0
K01B6.8,1,9,12,3,4,7,0,4
Y45F10D.11a,149,387,318,173,845,2063,167,1148
Y45F10D.11b,0,0,0,0,0,0,0,0
F44D12.19,0,0,1,0,0,0,0,0
ZC477.9h,0,0,0,0,0,0,0,0
ZC477.9f,0,0,0,0,0,0,0,0
ZC477.9g,0,0,0,0,0,0,0,0
ZC477.9d,0,0,0,0,0,0,0,0
ZC477.9e,0,0,0,0,0,0,0,0
ZC477.9b,0,0,0,0,0,0,0,0
ZC477.9c,0,0,0,0,0,0,0,0
ZC477.9a,0,0,0,0,0,0,0,0
C54H2.4,0,0,0,0,0,0,0,0
ZK1037.1,0,0,0,0,0,0,0,0
C28G1.10,0,0,0,0,0,0,0,0
F56E3.3b,0,31,0,0,0,0,0,13
F56E3.3c,0,0,0,0,0,0,0,0
T23E7.4a.2,0,0,0,0,0,0,0,0
F56E3.3a,0,0,0,0,0,0,0,0
T13H5.8,12,41,0,28,0,0,0,17
T12D8.3.2,0,0,0,0,0,0,0,0
T12D8.3.1,42,85,31,26,13,47,0,0
T13H5.3,107,872,472,303,0,0,0,74
T13H5.4,58,141,88,175,27,200,0,126
T13H5.5,0,30,14,4,0,72,0,41
T13H5.6,0,15,0,0,0,0,0,0
T13H5.7,0,0,223,140,102,253,28,139
F52G2.9,0,0,0,0,0,0,0,0
M162.3a,0,0,0,0,0,0,0,0
ZK1037.7,0,0,0,0,0,0,0,0
ZK637.8c,0,0,0,0,0,0,0,0
ZK637.8b,0,0,0,0,0,0,0,0
ZK637.8a,102,293,145,165,38,309,42,213
F36H1.1a.1,0,0,0,0,0,0,0,0
ZK637.8e,0,0,0,0,0,0,0,0
ZK637.8d,0,0,0,0,0,0,0,0
VW02B12L.t2,2,4,7,0,3,13,1,4
VW02B12L.t1,2,1,0,1,2,3,1,1
ZK1010.8.1,0,0,0,0,0,0,0,0
F29B9.13,0,1,9,2,0,0,0,0
T06E6.2a.1,0,0,0,0,0,0,0,0
T06E6.2a.2,49,189,130,123,31,224,18,240
F29B9.10,0,0,0,0,0,0,0,0
F29B9.14,0,0,0,0,0,0,0,0
K02A6.5,0,0,0,0,0,0,0,0
K02A6.4,0,0,0,0,0,0,0,0
K02A6.6,0,0,0,1,0,0,0,0
K02A6.1,0,0,0,0,0,0,0,0
K02A6.2,0,0,0,0,0,0,0,0
C03E10.1,0,0,8,0,0,13,0,0
C03E10.4,72,99,81,93,30,104,33,30
C03E10.5,17,85,50,25,12,91,0,21
C03E10.6,0,0,0,0,0,0,0,0
C03E10.7,0,0,0,0,0,0,0,0
C03E10.8,0,0,2,1,0,3,6,9
Y47D3A.29b,0,0,0,0,0,0,0,0
Y47D3A.29a,166,335,148,174,114,442,16,303
ZC487.1b.2,0,0,0,0,0,0,0,0
C42D8.12,0,0,0,0,0,0,0,0
C42D8.13,0,0,9,0,0,0,0,0
C42D8.10,0,0,0,0,0,0,0,0
C42D8.11,0,0,0,0,0,0,0,0
C42D8.16,0,0,0,0,0,0,0,0
F49E8.3b,538,1006,724,867,308,946,93,1052
F49E8.3a,0,0,0,0,0,0,0,0
C42D8.15,0,0,0,0,0,0,0,0
C42D8.18,0,0,0,0,0,0,0,0
C42D8.19,0,0,0,0,0,2,0,6
Y51H4A.306,0,0,0,0,0,0,0,0
T01H8.5b,0,0,0,0,0,0,0,0
T01H8.5c,0,0,0,0,0,0,0,0
F22A3.13,0,0,0,0,0,4,0,0
T01H8.5a,35,52,47,24,0,80,0,76
C10A4.14,0,0,0,0,0,0,0,0
Y66D12A.3.2,0,0,0,0,0,0,0,0
ZK970.8,48,0,0,19,0,24,6,41
T01H8.5e,0,0,0,0,0,0,0,0
ZK970.6,0,0,0,0,0,0,0,0
ZK970.7,0,0,0,0,0,0,0,0
F41D9.15,1,1,2,5,0,6,0,1
ZK970.5,0,0,0,0,0,0,0,6
F41D9.13,3,0,0,0,0,0,0,0
ZK970.3,0,0,0,0,0,0,0,0
F41D9.11,0,0,0,0,0,0,0,0
F41D9.10,3,0,0,0,0,0,0,0
T02G6.12,5,16,13,3,1,22,2,8
C44B9.4,282,392,352,251,91,897,26,386
Y48G1BL.2a,504,1080,620,554,432,1195,206,731
C44B9.6,3,26,19,0,0,0,0,0
C44B9.1,197,171,173,110,76,131,0,82
R09B5.12a,0,0,0,0,0,0,0,0
C44B9.3,22,13,11,32,0,29,0,17
C44B9.2,0,0,0,0,0,0,0,12
C24D10.41,0,0,0,0,0,0,0,0
Y106G6H.6h.2,0,0,0,0,0,0,0,0
Y105E8A.40,0,0,0,0,0,0,0,0
C44C11.t2,0,0,0,0,0,0,0,0
C44C11.t1,0,0,0,0,0,0,0,0
C09G4.2b.2,0,0,0,0,0,0,0,0
C24D10.47,0,0,0,0,0,0,0,0
M18.7a.2,0,0,0,0,0,0,0,0
M18.7a.1,0,0,0,0,0,0,0,0
F25H8.5r,0,0,0,0,0,0,0,0
F25H8.5s,0,0,0,0,0,0,0,0
F25H8.5p,0,0,0,0,0,0,0,0
F25H8.5q,0,0,0,0,0,0,0,0
C24D10.45,0,0,0,0,0,0,0,0
Y54G2A.73b.2,0,0,0,0,0,0,0,0
Y54G2A.73b.1,0,0,0,0,0,0,0,0
R02D1.1b,0,45,0,0,7,0,0,0
AC7.9,0,0,0,0,0,0,0,0
F25H8.5b,0,0,0,0,0,0,0,0
F25H8.5c,0,0,0,0,0,0,0,0
F55B11.78,0,0,0,0,0,0,0,0
F25H8.5a,0,0,0,0,0,0,0,0
F25H8.5f,0,0,0,0,0,0,0,0
F25H8.5g,0,0,0,0,0,0,0,0
F25H8.5d,0,0,0,0,0,0,0,0
F25H8.5j,0,0,0,0,0,0,0,0
F25H8.5k,0,0,0,0,0,0,0,0
F25H8.5h,0,0,0,0,0,0,0,0
F25H8.5i,0,0,0,0,0,0,0,0
F25H8.5n,0,0,0,0,0,0,0,0
F25H8.5o,0,0,0,0,0,0,0,0
F25H8.5l,0,0,0,0,0,0,0,0
F25H8.5m,0,0,0,0,0,0,0,0
C05D11.2,38,214,34,58,20,140,0,47
C05D11.3,23,0,0,17,28,67,0,47
C05D11.1,80,104,76,99,43,126,0,94
C05D11.4,2,14,22,34,0,17,0,0
C05D11.5,0,7,0,0,0,0,0,0
C05D11.8,320,564,409,337,210,948,138,559
C05D11.9,215,281,299,288,83,476,0,235
C06A6.4c,52,0,56,51,37,176,0,0
W03F8.22,0,0,0,0,0,0,0,0
W03F8.23,0,0,0,0,0,0,0,0
W03F8.20,0,0,0,0,0,0,0,0
Y53G8AR.2b,46,58,50,31,30,130,19,63
W03F8.26,0,0,0,0,0,0,0,0
W03F8.27,0,0,0,0,0,0,0,0
ZC101.2m,0,0,0,0,0,0,0,0
W03F8.25,0,0,0,0,0,0,0,0
Y37A1B.11a,0,0,0,0,9,78,6,17
W03F8.28,0,0,0,0,0,0,0,0
W03F8.29,0,0,0,0,0,0,0,0
ZK512.5b.2,0,0,0,0,0,0,0,0
K07F5.15b.1,0,0,0,0,0,0,0,0
K07F5.15b.2,0,0,0,0,0,0,0,0
ZK512.5b.1,0,0,0,0,0,0,0,0
ZK721.4.2,0,0,0,0,0,0,0,0
K03B8.22,0,8,0,0,1,0,0,1
ZK721.4.1,0,0,0,0,0,0,0,0
F54D7.9,0,0,0,0,0,0,0,0
F54D7.8,0,0,3,0,0,0,0,0
F54D7.7,0,0,0,0,0,0,0,0
F54D7.6,0,0,0,0,0,0,0,0
F54D7.4,0,0,0,0,0,0,0,0
F54D7.2,25,0,0,44,0,0,0,0
Y64G10A.111,0,0,0,0,0,0,0,2
T02H6.1a,0,0,0,0,0,0,0,0
T02H6.1c,0,0,0,0,0,0,0,0
T02H6.1b,0,0,10,29,0,0,0,0
K07E3.8.1,0,0,0,0,0,0,0,0
F22A3.10,0,0,0,0,0,0,0,2
K07E3.8.2,0,0,17,0,0,0,0,0
C15H7.6,0,0,0,0,0,0,0,0
C32B5.5a,0,0,0,0,0,29,0,0
F49E11.1f,0,0,0,0,0,0,0,0
F49E11.1g,0,0,0,0,0,0,0,0
F49E11.1e,0,0,0,0,0,0,0,0
F49E11.1b,0,95,113,70,39,289,42,31
F49E11.1c,0,0,0,0,0,0,0,0
F49E11.1a,0,0,0,0,0,0,0,0
F49E11.1l,0,0,0,0,0,0,0,0
F49E11.1m,0,0,17,23,31,0,18,6
F49E11.1k,0,0,0,0,0,0,0,0
F49E11.1h,0,0,0,0,0,0,0,0
F49E11.1i,0,0,0,0,0,0,0,0
F08B12.7,0,0,0,0,0,0,0,0
F08B12.6,0,0,0,0,0,0,0,0
C33H5.11c,0,0,0,0,0,0,0,0
C33H5.11b,0,0,0,0,0,0,0,0
ZK593.1c,0,0,0,9,0,62,0,0
ZK593.1b,0,0,0,0,0,0,0,0
ZK593.1a,0,0,0,0,0,0,0,0
F59E12.4b,20,13,12,20,31,107,0,43
F59E12.4a,0,0,0,0,0,0,0,0
C17E4.9a.3,8,67,0,21,0,100,0,27
C01B7.14,0,0,0,0,0,0,0,0
C01B7.15,0,0,0,0,0,0,0,0
C01B7.16,0,0,0,0,0,0,0,0
C01B7.10,0,0,0,0,0,0,0,0
C01B7.11,0,0,0,0,0,0,0,0
C01B7.12,0,0,0,0,0,0,0,0
C01B7.13,0,0,0,0,0,0,0,0
F46B3.18,0,0,0,0,0,0,0,0
Y73F8A.160,0,0,0,0,0,0,0,0
Y47H9C.12,0,0,0,0,0,0,0,0
F54E7.5,0,0,6,0,0,0,0,0
F54E7.6,0,0,0,0,0,0,0,0
F54E7.7,5640,9125,9717,5339,6903,14978,2620,9185
Y47H9C.16,0,0,0,0,0,0,0,0
Y47H9C.17,0,0,0,0,0,0,0,0
Y47H9C.14,0,0,0,0,0,0,0,0
R09A1.1b,0,0,0,0,0,0,0,0
R09A1.1c,0,0,0,0,0,0,0,0
Y47H9C.18,1,0,0,0,0,0,0,0
Y47H9C.19,0,0,0,0,0,0,0,0
K09E9.9,0,0,0,0,0,0,0,0
F54E7.9,8,41,40,147,0,0,0,49
R09A1.1d,0,0,0,0,0,0,0,0
ZK593.14,0,0,0,0,0,24,0,0
ZK593.13,0,0,3,0,0,3,0,0
ZK593.12,0,0,0,0,0,0,0,0
ZK593.11,0,0,0,0,0,0,0,0
ZK593.10,0,0,0,0,0,0,0,0
Y105E8B.8c,0,0,0,0,0,0,0,0
Y105E8B.8a,0,0,0,0,0,0,0,0
Y105E8B.8d,0,0,0,0,0,0,0,0
Y105E8B.8e,0,0,0,0,0,0,0,0
F28C1.11,0,0,0,0,0,0,0,0
Y45F10B.58,0,0,0,0,0,0,0,0
Y45F10B.59,0,0,0,0,8,21,0,5
F49E11.11,0,0,0,0,0,0,0,0
Y45F10B.54,0,0,0,0,0,0,0,0
Y45F10B.55,0,0,0,0,0,0,0,0
Y45F10B.56,0,0,0,0,0,0,0,0
Y45F10B.57,0,0,0,0,0,0,0,0
Y45F10B.50,0,0,0,0,0,0,0,0
D1046.14,0,0,0,0,0,0,0,0
Y45F10B.52,1,0,0,0,0,0,0,0
Y45F10B.53,0,0,0,0,0,0,0,0
D1046.15,0,0,0,0,0,0,0,0
T23B3.4,0,0,0,0,0,0,0,0
F13D2.2,0,0,0,0,0,0,0,0
C09B9.58,0,0,0,0,0,0,0,0
F28C1.14,0,0,0,2,0,0,0,0
Y73F8A.518,2,0,0,0,0,0,0,0
Y73F8A.519,0,0,0,0,0,0,0,0
C14F5.5,13,0,8,8,0,0,0,15
Y73F8A.510,0,0,0,0,0,0,0,0
Y73F8A.511,0,0,0,0,0,0,0,0
Y73F8A.512,0,0,0,0,0,0,0,0
Y73F8A.513,0,0,0,0,0,0,0,0
Y73F8A.514,0,0,0,0,0,0,0,0
T27C4.1.1,7,17,13,18,23,61,26,21
T27C4.1.2,0,0,0,0,0,0,0,0
Y73F8A.517,0,0,0,0,0,0,0,0
EEED8.6,0,0,0,0,0,0,0,0
T20D3.7c,328,130,133,79,131,170,61,235
EEED8.5,104,195,127,135,55,348,38,162
EEED8.2,30,49,64,16,0,0,0,16
EEED8.3,16,16,6,0,0,33,0,0
M60.6,0,0,0,0,0,0,0,0
M60.7,14,0,0,0,10,0,0,0
M60.8,0,0,0,0,0,0,0,0
M60.9,0,0,0,0,0,0,0,0
EEED8.8,0,0,0,4,0,38,24,40
EEED8.9,75,116,114,140,22,72,0,164
C25D7.6,507,1544,796,801,355,1750,224,925
C27H2.88,0,0,0,0,2,0,0,0
C27H2.89,0,0,0,0,0,0,0,0
Y57G7A.8,468,801,569,410,674,1248,86,1118
Y57G7A.9,0,0,0,0,0,0,0,0
Y57G7A.6,286,361,307,258,281,603,167,319
Y57G7A.7,0,0,0,22,0,0,0,0
Y57G7A.4,0,21,0,8,0,0,0,8
Y57G7A.5,0,0,0,0,233,0,0,0
Y57G7A.2,98,351,233,162,28,380,0,88
C27H2.87,0,0,0,0,0,0,0,0
C27H2.84,0,0,0,0,0,0,0,0
C27H2.85,0,0,0,0,0,0,0,0
C25D7.5,1909,3477,4340,1920,0,793,38,278
C09B9.56,0,0,0,0,0,0,0,0
Y67A10A.243,0,0,0,0,0,0,0,0
F07A11.8,0,0,1,0,0,0,0,0
Y51H4A.592,0,0,0,0,0,0,0,0
Y51H4A.593,0,0,0,0,0,0,0,0
Y51H4A.591,0,0,0,0,0,0,0,0
Y51H4A.596,0,0,0,0,0,0,0,0
Y51H4A.597,0,0,0,0,0,0,0,0
Y51H4A.594,0,0,0,0,0,0,0,0
Y51H4A.595,0,0,0,0,0,0,0,0
C52A10.2,0,0,0,0,0,0,0,5
C52A10.3,19,0,0,0,0,5,0,34
Y51H4A.598,0,0,0,0,0,0,0,0
C52A10.1,0,0,0,0,0,28,0,0
R10E11.1b,0,0,0,0,0,0,0,0
C52A10.4,0,0,0,0,0,0,0,0
Y37A1B.197,0,0,0,0,0,0,0,0
Y105C5B.697,0,0,0,0,0,0,0,0
Y7A5A.8,0,0,0,0,0,0,0,0
Y7A5A.9,0,0,0,0,0,0,0,0
Y7A5A.6,0,0,0,0,0,0,0,0
Y7A5A.7,16,0,0,0,0,0,0,8
Y7A5A.5,0,0,0,0,0,0,0,0
Y7A5A.2,0,0,0,0,0,0,0,0
Y7A5A.3,17,23,0,0,0,0,0,0
F10C1.19,0,0,0,0,0,0,0,0
T25E4.t1,10,18,15,6,0,19,0,4
C53C7.5b,0,0,0,0,0,0,0,0
B0244.4c,0,0,0,0,0,0,0,0
C53C7.5a,0,0,0,0,0,0,0,0
C14A4.7b,0,0,0,0,0,0,0,0
C14A4.7a,0,0,0,0,0,0,0,0
T28F4.3,28,48,20,36,0,65,0,31
T28F4.2,0,0,0,0,0,0,0,0
W03C9.7b.1,0,0,0,0,0,0,0,0
T28F4.4,100,75,71,57,36,191,0,173
T28F4.7,0,6,11,1,0,0,0,0
W03C9.7b.2,0,0,0,0,0,0,0,0
T13B5.6,422,1099,564,505,237,1037,0,532
T13B5.7,193,387,285,167,177,497,84,188
T13B5.4,13,0,12,0,0,77,0,0
T13B5.5,0,0,0,0,0,0,0,0
Y37A1B.195,0,0,0,0,0,0,0,0
T13B5.3,0,0,0,0,39,0,0,46
T13B5.1,0,0,0,0,0,0,0,0
B0457.1c,0,0,0,0,0,0,0,0
