,CBA,CBB,CBC,CBD,N2A,N2B,N2C,N2D
WBGene00046365,0,0,1,1,0,0,0,1
WBGene00022656,22,25,36,27,19,9,19,0
WBGene00022655,59,76,63,66,45,25,49,51
WBGene00022654,1014,1142,1066,655,1782,1450,1450,1083
WBGene00022653,6551,10687,6332,6418,5291,7335,7501,8771
WBGene00046360,0,0,0,0,0,0,0,0
WBGene00022651,17,13,11,11,11,15,13,14
WBGene00046362,1,1,1,0,0,0,1,1
WBGene00195497,0,0,0,0,0,0,0,0
WBGene00049359,0,0,0,0,0,0,0,0
WBGene00049358,0,0,0,0,0,0,0,0
WBGene00049355,0,0,0,0,0,0,0,0
WBGene00049354,0,0,0,0,0,0,0,0
WBGene00049357,0,0,0,0,0,0,0,0
WBGene00049356,0,0,0,0,0,0,0,0
WBGene00049351,0,0,0,0,0,0,1,0
WBGene00049350,0,0,0,0,0,0,0,0
WBGene00049353,0,0,0,0,1,0,0,0
WBGene00049352,0,0,0,0,0,0,0,0
WBGene00199869,0,0,0,0,0,0,0,0
WBGene00199868,0,0,0,0,0,0,0,0
WBGene00199865,0,3,0,1,3,5,1,0
WBGene00199864,7,1,3,1,2,3,3,0
WBGene00199867,0,2,1,0,1,0,4,3
WBGene00199866,3,0,2,0,0,0,1,0
WBGene00199861,0,0,0,0,0,0,0,0
WBGene00199860,2,1,2,2,0,0,0,0
WBGene00199863,0,0,0,0,0,0,0,0
WBGene00199862,1,1,0,0,1,0,0,0
WBGene00077574,0,0,0,0,0,0,4,0
WBGene00077575,0,0,0,0,0,0,0,0
WBGene00077576,433,371,476,319,415,332,325,326
WBGene00077577,12,0,0,7,4,0,4,0
WBGene00077570,22,33,23,22,10,14,7,6
WBGene00077571,0,0,0,0,0,0,0,0
WBGene00077572,2,0,16,9,8,9,6,3
WBGene00077573,10,104,120,97,3,23,29,36
WBGene00235247,1,1,1,1,1,1,2,2
WBGene00077579,462,503,585,400,456,291,405,300
WBGene00001629,11182,14152,11880,10989,10442,12565,12515,11215
WBGene00001628,21840,27010,27459,21895,19034,21350,21072,20860
WBGene00001621,2093,2644,2639,2037,2151,2205,2209,2095
WBGene00001620,25149,37354,32352,28060,27332,27508,27723,29169
WBGene00001623,1886,2547,2222,1669,1523,1613,1559,1218
WBGene00001622,3034,4344,3671,3256,2752,2916,2763,2781
WBGene00001625,318,483,434,313,340,363,412,302
WBGene00001624,1255,1690,1522,1160,1158,1205,1121,1057
WBGene00001627,4222,4764,4140,3658,3343,3306,3425,3686
WBGene00001626,2030,2153,3552,1803,157,67,93,156
WBGene00014537,1,0,0,0,0,0,0,0
WBGene00045552,1,0,0,0,0,0,0,0
WBGene00017468,1280,1775,1778,1274,798,692,708,829
WBGene00045551,0,0,0,0,0,0,0,0
WBGene00017469,37,42,43,31,21,21,17,19
WBGene00006163,5,9,9,0,0,0,0,5
WBGene00006162,0,0,6,0,0,0,0,0
WBGene00006161,3,6,4,0,0,3,0,0
WBGene00006160,0,0,0,0,0,0,0,0
WBGene00006167,17,6,15,10,39,10,10,6
WBGene00017472,2532,3417,3394,2415,4445,4796,4542,4154
WBGene00006165,2,7,0,11,0,0,0,0
WBGene00006164,6,15,0,23,0,0,0,0
WBGene00045557,0,0,0,0,0,0,0,0
WBGene00006169,0,0,6,0,0,0,7,4
WBGene00006168,0,0,0,0,0,0,0,0
WBGene00014532,0,0,0,0,0,0,0,0
WBGene00001193,1962,2743,2666,2514,1540,2197,2193,2245
WBGene00001190,1909,2732,2655,1992,1539,1832,1871,1803
WBGene00001196,38776,53213,53585,42007,34159,38388,36699,32092
WBGene00001194,18074,28519,23470,22213,17033,25975,27072,29746
WBGene00014530,0,0,0,0,0,0,0,0
WBGene00010116,2950,3430,3706,4132,3860,3557,3873,5182
WBGene00165578,0,0,0,0,0,0,0,0
WBGene00165579,2,1,0,0,2,1,1,1
WBGene00165574,0,0,0,0,0,0,0,0
WBGene00165575,1,4,2,2,1,2,4,5
WBGene00165576,0,0,0,0,0,1,0,0
WBGene00165577,0,0,0,0,0,0,0,0
WBGene00165570,0,0,0,0,0,0,0,0
WBGene00165571,1,1,1,1,0,1,0,1
WBGene00165572,0,0,0,0,0,0,0,0
WBGene00165573,0,0,0,0,0,0,0,0
WBGene00169288,0,0,0,0,0,0,0,0
WBGene00019717,3192,3541,4065,3279,2620,2422,2658,2026
WBGene00019718,198,319,219,197,327,305,291,274
WBGene00007947,6417,6969,6679,5939,5286,4959,5781,6504
WBGene00008329,0,0,0,0,0,0,0,0
WBGene00008328,0,0,0,0,0,0,0,0
WBGene00174792,0,0,0,0,0,0,0,0
WBGene00015481,46377,61922,58010,48727,45485,54957,52631,52164
WBGene00173850,0,0,0,0,0,0,0,0
WBGene00173851,1,0,0,0,0,0,0,0
WBGene00173852,0,0,0,0,0,0,0,0
WBGene00173853,0,0,0,0,0,0,0,0
WBGene00173854,0,0,0,0,0,0,0,0
WBGene00166008,0,0,0,0,0,0,0,0
WBGene00173856,0,0,0,0,0,0,0,0
WBGene00173857,0,0,0,0,0,0,0,0
WBGene00173858,0,0,0,0,0,0,0,0
WBGene00173859,0,0,0,0,0,0,0,0
WBGene00166007,0,0,0,0,0,0,0,0
WBGene00166006,0,0,0,0,0,0,0,0
WBGene00166001,0,0,0,0,0,0,0,0
WBGene00166000,0,0,0,0,0,0,0,0
WBGene00166003,0,0,0,0,0,0,0,0
WBGene00166002,2,1,2,1,0,0,0,0
WBGene00006010,0,0,0,0,0,0,0,0
WBGene00015486,13806,15650,13713,14130,11283,13791,13754,16241
WBGene00171863,0,0,0,0,0,0,0,0
WBGene00174795,1,0,1,0,0,0,0,0
WBGene00171862,0,0,0,0,0,0,0,0
WBGene00015488,1043,1309,1038,778,1029,995,1013,937
WBGene00171861,0,0,0,0,0,0,0,0
WBGene00005475,26,23,50,40,19,28,21,14
WBGene00171860,0,0,0,0,0,0,0,0
WBGene00005476,0,0,5,5,0,0,0,0
WBGene00009243,4037,5708,4734,3921,3806,4068,3829,4469
WBGene00009242,7,28,12,3,0,7,18,25
WBGene00009241,2969,3680,2848,2576,2340,2529,2464,2387
WBGene00009756,0,0,14,10,0,0,0,0
WBGene00009247,153,151,125,96,161,160,193,121
WBGene00009246,33997,40269,38378,31625,31942,33251,34345,31486
WBGene00009245,13233,19872,16021,15106,10266,15242,15323,17746
WBGene00009751,58,64,24,33,20,6,6,0
WBGene00009249,699,832,815,637,666,665,633,580
WBGene00009248,1,1,0,0,1,2,2,4
WBGene00009750,4,6,4,4,6,6,6,5
WBGene00005472,4,0,0,0,4,0,0,0
WBGene00086569,886,1311,1067,851,917,1025,1133,1077
WBGene00086568,168,154,128,103,91,85,70,110
WBGene00086567,0,9,0,6,11,0,11,11
WBGene00086566,5056,5889,4609,4897,3461,4672,4543,5586
WBGene00086565,38,132,40,56,13,34,17,33
WBGene00005473,0,2,0,0,0,0,0,0
WBGene00086563,4,0,0,0,0,0,0,0
WBGene00086562,0,0,0,0,0,3,5,2
WBGene00086561,0,0,0,34,43,36,48,30
WBGene00086560,11,0,19,13,15,9,12,5
WBGene00170093,0,0,0,0,0,0,0,0
WBGene00173219,0,0,0,0,0,0,0,0
WBGene00169282,0,1,0,0,0,0,0,0
WBGene00049589,0,1,0,0,0,0,0,0
WBGene00004705,21587,24048,21758,21995,17253,18445,19645,21584
WBGene00170098,0,0,0,0,0,0,0,0
WBGene00023247,0,2,0,0,0,0,0,0
WBGene00023246,39,59,60,50,79,63,62,67
WBGene00023245,38,59,48,26,54,59,68,85
WBGene00023244,1,6,4,1,0,1,0,3
WBGene00023243,0,6,0,0,0,0,0,6
WBGene00023242,1,1,1,0,0,1,1,3
WBGene00023241,21,16,15,15,12,14,13,13
WBGene00023240,0,0,1,0,1,1,1,0
WBGene00049580,0,0,1,1,0,2,0,1
WBGene00023249,0,0,0,0,0,0,0,1
WBGene00023248,13,15,0,13,5,0,0,2
WBGene00004703,24714,30150,29446,28721,21738,24629,26945,29342
WBGene00169289,0,0,0,0,0,0,0,0
WBGene00219877,0,0,0,0,0,0,0,0
WBGene00013268,5129,6780,6086,5996,4465,5351,5892,6621
WBGene00019108,667,849,729,561,332,339,338,430
WBGene00017787,282,318,297,238,188,202,179,241
WBGene00166244,0,0,0,0,0,0,0,0
WBGene00004473,426685,567873,556214,527433,425182,438930,473054,479248
WBGene00008111,245,349,213,175,83,128,114,118
WBGene00004471,321906,453210,456490,423270,311441,354515,390569,395076
WBGene00172818,0,0,0,0,0,0,0,0
WBGene00008114,233,256,276,211,192,181,169,163
WBGene00004476,427740,529994,519023,475182,417648,437645,454709,457722
WBGene00008116,555,725,683,513,509,562,469,479
WBGene00008117,36680,49470,45664,41633,30897,38238,38143,40209
WBGene00008118,2861,3469,2773,3009,2172,2750,2887,3316
WBGene00008119,10842,14410,12087,11013,8703,11138,11428,12349
WBGene00004479,221544,279571,275452,260055,233665,248561,264298,269654
WBGene00172810,0,0,0,0,0,0,0,0
WBGene00172817,0,0,0,0,1,1,1,1
WBGene00172816,0,0,0,0,0,0,0,0
WBGene00172815,1,0,0,2,0,0,0,0
WBGene00172814,0,0,0,0,0,0,0,0
WBGene00171548,0,0,0,0,0,1,1,1
WBGene00171549,0,0,0,0,1,0,0,0
WBGene00003123,16168,23002,22150,20247,15579,17962,18455,18630
WBGene00003124,616,1545,1196,1068,476,1065,938,1250
WBGene00171540,0,0,0,0,0,0,0,0
WBGene00003129,9856,12916,12418,11585,8637,10971,11159,11550
WBGene00171542,0,0,0,0,0,0,0,0
WBGene00171543,0,0,0,0,0,0,0,0
WBGene00171544,0,0,0,0,0,0,0,0
WBGene00171545,0,0,0,0,0,0,0,0
WBGene00171546,0,0,0,0,0,0,0,0
WBGene00171547,0,0,0,0,0,0,0,0
WBGene00019104,36,32,23,32,11,6,3,21
WBGene00200563,0,0,0,0,0,0,0,0
WBGene00200562,0,1,3,0,1,1,0,2
WBGene00200561,9,13,20,17,3,7,10,8
WBGene00200560,1,2,0,2,2,0,0,0
WBGene00200567,0,0,0,2,0,0,0,2
WBGene00200566,0,0,1,0,1,0,2,0
WBGene00200565,1,0,0,0,0,0,0,0
WBGene00200564,0,0,0,0,0,0,0,0
WBGene00200569,0,0,0,1,0,0,0,0
WBGene00200568,0,0,0,0,0,0,0,0
WBGene00005678,2,0,0,0,0,0,0,0
WBGene00011479,1404,1987,1974,1259,1111,1217,1156,948
WBGene00011478,3434,3939,3336,2504,2761,2599,2746,3166
WBGene00011475,138,172,99,99,43,76,47,82
WBGene00011474,43665,63956,60314,45890,36945,40681,40257,37628
WBGene00174427,0,0,0,0,0,0,0,0
WBGene00011471,124,227,244,190,107,204,197,190
WBGene00174421,0,0,0,0,0,0,0,0
WBGene00011473,252,327,303,232,239,259,229,226
WBGene00008808,27,70,96,57,29,76,52,68
WBGene00008809,251,207,215,330,154,311,340,566
WBGene00008806,3726,4480,4507,3654,3297,3253,3293,2926
WBGene00008807,256,375,568,205,434,484,344,160
WBGene00008804,269,251,241,215,149,147,157,192
WBGene00008805,4214,5533,5367,4318,3652,4131,4013,3698
WBGene00008802,3430,3966,4351,2787,2806,2834,2769,2526
WBGene00008803,5724,9717,7802,6237,4457,5426,5150,4796
WBGene00008800,50733,63633,67279,50686,46673,52826,49373,49186
WBGene00008801,1892,2278,1714,1329,1069,1167,1268,1559
WBGene00173032,0,0,0,0,1,0,0,0
WBGene00173033,0,0,0,0,0,0,0,0
WBGene00173030,0,0,0,0,0,0,0,0
WBGene00173031,0,0,0,0,0,0,0,1
WBGene00173036,1,0,0,0,0,0,0,0
WBGene00173037,0,0,0,0,0,0,0,0
WBGene00173034,2,1,1,1,0,1,2,1
WBGene00173035,0,0,0,0,0,0,0,0
WBGene00173038,0,0,0,0,0,0,0,0
WBGene00173039,0,0,0,0,0,0,0,0
WBGene00007359,7,11,0,4,0,0,0,0
WBGene00007358,614,1371,897,1057,652,944,624,479
WBGene00007353,1093,1417,1337,1059,1112,1054,1153,1145
WBGene00007352,147813,185445,162098,167329,125200,166644,166410,184115
WBGene00007351,45,81,62,55,63,43,56,36
WBGene00007350,34968,50364,46489,36923,37092,38573,39607,38197
WBGene00007357,2312,3354,2667,2508,2420,2557,2793,3144
WBGene00007356,406,417,428,333,278,221,220,221
WBGene00007355,13110,14714,14122,15005,10959,12870,13634,14362
WBGene00007354,5870,6952,6514,4888,4979,5081,5415,5808
WBGene00006408,30273,42516,38045,35526,30466,30527,32852,35396
WBGene00006409,2915,3635,3358,2705,2577,2699,2848,2872
WBGene00168604,0,0,0,0,0,0,0,0
WBGene00006402,8447,10977,8587,8911,6002,8139,8750,10562
WBGene00006404,12247,16245,17267,20391,14764,13547,13853,18611
WBGene00006405,24544,32173,27049,28092,18850,26389,28375,33706
WBGene00006406,36587,49182,38009,39269,25403,37468,37449,45276
WBGene00006407,18000,24587,22025,18669,16047,17448,17571,17105
WBGene00202079,0,0,0,0,0,0,0,0
WBGene00202078,0,0,0,0,0,0,0,0
WBGene00202073,2,0,1,0,1,0,0,0
WBGene00202072,0,0,0,0,0,0,0,0
WBGene00202071,0,0,0,0,0,0,0,0
WBGene00202070,0,0,0,0,0,0,0,0
WBGene00202077,0,3,2,0,0,0,0,0
WBGene00202076,0,0,2,0,0,0,2,0
WBGene00202075,0,0,0,0,0,0,0,0
WBGene00202074,3,0,0,0,2,2,1,1
WBGene00017950,1448,1867,1599,1243,1160,1011,1006,752
WBGene00017951,11669,17321,14863,13617,8848,14131,14533,15895
WBGene00017952,1280,1636,1351,1361,855,955,1092,1139
WBGene00017953,0,0,0,0,2,0,0,1
WBGene00017954,1774,2230,1931,1832,1256,1382,1405,1467
WBGene00017955,6250,6881,6575,4838,5228,4965,5357,6076
WBGene00017956,12,0,0,0,4,8,2,0
WBGene00017957,552,547,623,392,1666,1729,1635,1526
WBGene00017959,611,652,806,512,429,423,287,147
WBGene00174650,1,1,1,1,1,0,1,0
WBGene00003375,14107,13779,13052,16031,9643,9152,10128,9926
WBGene00047263,0,0,0,0,0,0,0,0
WBGene00001790,6813,6912,8065,6839,6732,5287,6046,6634
WBGene00001793,36344,47440,43596,42341,29823,35281,35983,42345
WBGene00047260,0,0,1,0,0,0,0,0
WBGene00047267,0,0,0,0,0,0,0,0
WBGene00047266,0,0,0,0,0,0,0,0
WBGene00001796,1674,2239,1548,1484,1468,1485,1581,1790
WBGene00016233,0,0,0,0,0,29,0,0
WBGene00005677,0,6,5,9,0,0,0,0
WBGene00206510,0,6,0,0,0,0,0,0
WBGene00206511,0,6,2,0,0,0,0,9
WBGene00206512,58,138,94,20,17,16,13,10
WBGene00206513,44,28,39,12,30,29,30,16
WBGene00206514,58,95,81,72,63,64,53,58
WBGene00206515,0,0,0,0,0,0,0,0
WBGene00206516,45,54,42,28,34,16,13,0
WBGene00206517,0,10,11,0,9,0,7,0
WBGene00206518,0,0,0,0,0,0,0,0
WBGene00206519,5,15,6,13,0,12,4,5
WBGene00048181,0,0,0,0,0,0,0,0
WBGene00200918,0,0,0,0,0,0,0,0
WBGene00200919,2,0,0,1,0,0,3,0
WBGene00200912,4,0,0,0,1,0,1,0
WBGene00200913,0,0,0,0,0,0,0,0
WBGene00200910,1,2,1,1,2,1,2,1
WBGene00200911,0,0,0,0,0,0,0,1
WBGene00200916,0,0,0,0,0,0,0,0
WBGene00200917,1,3,0,0,0,0,1,0
WBGene00200914,0,0,0,0,0,0,0,0
WBGene00200915,0,0,0,0,0,0,0,0
WBGene00044606,20,20,16,13,13,18,18,13
WBGene00048184,1,0,0,1,0,0,0,0
WBGene00168658,1,0,0,0,0,0,0,0
WBGene00168659,1,1,1,1,1,1,1,1
WBGene00168652,0,0,0,0,0,0,0,0
WBGene00168653,0,0,0,0,0,0,0,0
WBGene00168650,0,0,0,0,0,0,0,0
WBGene00168651,0,0,0,0,0,0,0,0
WBGene00168656,0,0,0,0,0,0,0,0
WBGene00168657,0,0,0,0,0,0,0,0
WBGene00168654,0,0,0,0,0,0,0,0
WBGene00168655,0,0,0,0,0,0,0,0
WBGene00200508,1,5,0,2,1,1,4,3
WBGene00014542,1,3,2,0,3,1,0,2
WBGene00014543,10,9,3,1,8,2,6,2
WBGene00014540,1,0,0,0,0,0,0,0
WBGene00014541,0,2,0,0,6,0,0,0
WBGene00014546,0,0,0,0,0,0,0,0
WBGene00014547,0,0,0,0,0,0,0,0
WBGene00014544,0,0,1,0,0,1,0,0
WBGene00014545,1,4,3,1,3,2,0,1
WBGene00014548,0,0,0,0,0,0,0,0
WBGene00014549,1,3,3,2,2,2,1,1
WBGene00197176,0,0,0,0,0,0,0,0
WBGene00015499,24925,31542,27129,27595,20026,27870,27599,32228
WBGene00003583,2420,3683,2992,2689,2021,2474,2513,2396
WBGene00015497,2676,4024,2998,2865,2850,3043,3338,4284
WBGene00015496,526,648,963,438,613,602,429,202
WBGene00015495,116,167,107,136,112,99,122,155
WBGene00015494,774,1055,1213,850,795,861,807,778
WBGene00015493,0,0,0,5,0,0,0,0
WBGene00015492,4247,5702,5351,4548,3592,3702,3743,3686
WBGene00015491,0,0,0,0,0,0,0,0
WBGene00009768,66,36,40,34,33,28,60,46
WBGene00174780,0,0,0,0,0,0,0,0
WBGene00174783,0,1,1,1,0,1,1,0
WBGene00005468,0,0,0,0,0,6,0,0
WBGene00174785,0,1,1,1,0,0,1,1
WBGene00174784,0,0,0,0,0,0,0,0
WBGene00174787,0,0,0,0,0,0,0,0
WBGene00174786,0,0,0,0,0,0,0,0
WBGene00009760,67,76,101,52,9,11,0,0
WBGene00009761,0,0,0,0,0,0,0,0
WBGene00009762,0,0,0,0,0,0,0,0
WBGene00009763,0,0,0,0,0,0,0,0
WBGene00009764,2,0,23,10,7,0,3,10
WBGene00009765,0,34,0,0,0,0,0,0
WBGene00005465,0,0,0,0,0,0,0,0
WBGene00009767,12,8,0,0,0,0,0,0
WBGene00004738,25989,42668,36903,34359,20910,34596,34412,36680
WBGene00004739,12828,20024,17230,13543,12260,15002,13234,12315
WBGene00169297,0,0,0,0,0,0,0,0
WBGene00197171,0,0,0,0,0,0,0,0
WBGene00169291,0,0,0,0,0,0,0,0
WBGene00169290,1,1,1,1,1,1,1,1
WBGene00169293,0,0,0,0,0,0,0,0
WBGene00169292,1,1,1,1,1,1,1,1
WBGene00049593,0,1,0,0,0,0,0,0
WBGene00049592,0,0,0,0,0,0,0,0
WBGene00049591,0,0,0,0,0,0,0,0
WBGene00049590,0,0,0,0,0,0,0,0
WBGene00169299,0,0,0,0,0,0,0,0
WBGene00004735,8606,10883,9817,8938,7288,8370,8906,9938
WBGene00004736,287045,424294,392542,300767,274462,313009,311904,290678
WBGene00004737,9840,13950,11394,11019,7974,11514,11625,13458
WBGene00019134,0,0,0,0,137,130,166,137
WBGene00219803,1518,1757,1366,1752,1180,1543,1854,2093
WBGene00219800,59,46,48,81,66,105,162,145
WBGene00019137,0,0,0,0,0,0,0,0
WBGene00019130,5114,7840,6128,6802,3670,6186,6215,7026
WBGene00019131,1013,1030,1021,948,558,643,726,711
WBGene00019132,0,0,0,0,542,737,762,1038
WBGene00019133,0,0,0,0,242,222,208,269
WBGene00219808,365,800,5,6,559,5,5,6
WBGene00219809,1,0,0,0,0,0,0,0
WBGene00019138,0,0,31,31,290,439,388,421
WBGene00019139,0,0,0,0,961,1250,1162,1373
WBGene00011448,27,30,24,16,17,23,31,6
WBGene00011449,23048,35486,25947,27791,16850,25585,25886,31753
WBGene00174439,0,0,0,0,0,0,0,0
WBGene00174438,0,0,0,0,0,0,0,0
WBGene00011440,8441,11724,10416,9499,7862,7891,8683,9166
WBGene00011441,8787,10889,10198,8442,8812,8639,8884,8637
WBGene00011442,222,311,347,200,279,217,228,153
WBGene00011443,334,329,310,282,321,219,243,197
WBGene00011444,7785,9478,10165,7082,6701,6996,6841,5638
WBGene00011445,1507,1656,1592,1431,1379,1207,1313,1700
WBGene00011446,24046,32812,18441,26003,23729,22265,28817,39722
WBGene00011447,178,250,283,185,149,154,153,136
WBGene00046615,0,0,0,0,0,0,0,0
WBGene00046614,0,0,0,0,0,0,0,0
WBGene00046617,0,0,0,0,0,0,1,1
WBGene00046616,0,0,0,0,0,0,0,0
WBGene00046611,0,0,0,0,0,0,0,0
WBGene00046610,0,0,0,0,0,0,0,0
WBGene00046613,0,0,0,0,0,0,0,0
WBGene00046612,0,0,0,0,0,0,0,0
WBGene00046619,0,0,0,0,0,0,0,0
WBGene00219838,3571,4273,4222,2992,2928,3336,2967,2372
WBGene00197173,0,3,1,0,2,0,0,1
WBGene00200008,4,0,0,5,0,2,1,0
WBGene00200009,1,5,5,1,0,2,0,3
WBGene00200000,0,0,0,0,0,0,0,0
WBGene00200001,0,0,0,0,0,0,0,0
WBGene00200002,0,0,1,0,0,0,0,0
WBGene00200003,0,0,0,0,0,0,0,0
WBGene00200004,9,12,17,6,19,21,19,15
WBGene00200005,2,0,2,1,4,0,2,0
WBGene00200006,0,0,0,0,3,0,0,0
WBGene00200007,0,0,0,0,0,0,0,0
WBGene00044618,259,314,462,224,656,845,725,318
WBGene00044617,341,352,549,256,454,412,358,274
WBGene00044616,276,356,371,288,235,227,261,240
WBGene00044615,504,737,627,485,422,420,446,390
WBGene00044614,1977,2073,1851,2118,1321,1730,1766,2122
WBGene00044612,1102,1651,1517,1265,984,1111,1031,991
WBGene00044611,0,51,26,17,7,35,31,37
WBGene00044610,2,9,3,2,3,0,0,0
WBGene00019798,0,7,4,0,0,4,0,0
WBGene00019799,1242,1784,916,1501,640,1363,1501,2044
WBGene00019791,54,66,28,32,25,46,27,39
WBGene00019792,10258,13231,12342,11472,9157,11872,12001,12930
WBGene00019793,0,0,0,4,0,0,0,0
WBGene00019794,162,298,81,214,103,190,236,336
WBGene00019795,425,708,339,545,217,503,525,691
WBGene00019796,220,342,142,237,119,167,187,297
WBGene00019797,15,12,15,13,6,5,6,8
WBGene00016144,5517,6969,6347,5807,4682,5422,5643,5815
WBGene00016145,4425,4842,4149,3978,4352,5212,5157,5931
WBGene00165778,0,0,0,0,0,1,0,1
WBGene00016147,2019,2889,1961,1994,1442,1565,1547,1743
WBGene00016140,43470,52938,51359,47499,36906,45140,45246,48157
WBGene00016142,17442,20432,20304,19827,16202,17075,18115,18985
WBGene00016143,6584,7992,6035,6347,6216,7724,8268,10013
WBGene00165772,0,0,0,0,0,0,0,0
WBGene00197853,0,0,0,0,0,0,0,0
WBGene00165770,0,0,0,0,0,0,0,0
WBGene00165771,0,0,0,0,1,1,0,0
WBGene00165776,0,0,0,0,0,0,0,0
WBGene00016149,99,123,164,149,51,91,120,83
WBGene00197854,0,0,0,0,0,0,0,0
WBGene00197855,1,3,0,0,0,0,0,0
WBGene00007754,35,17,30,3,52,20,18,6
WBGene00010799,317,482,328,280,340,315,332,327
WBGene00255572,0,0,0,0,0,0,0,0
WBGene00255573,0,0,0,0,1,0,0,0
WBGene00255570,0,0,0,0,0,0,0,2
WBGene00255571,0,0,0,0,0,0,0,0
WBGene00019866,71,100,179,83,125,95,103,71
WBGene00019867,1363,1793,1715,1335,1325,1428,1392,1325
WBGene00255574,5,0,0,4,0,0,0,0
WBGene00255575,0,0,0,0,0,1,0,0
WBGene00019868,1897,2043,2500,1847,1429,1419,1274,969
WBGene00255579,4,3,0,0,0,1,0,0
WBGene00023300,0,0,0,0,0,0,0,0
WBGene00167734,0,0,0,0,0,0,0,0
WBGene00167735,0,1,0,0,0,0,0,1
WBGene00167736,0,0,0,0,0,0,0,0
WBGene00167737,0,0,0,1,0,0,0,0
WBGene00167730,0,0,0,0,0,0,0,0
WBGene00167731,0,0,0,0,0,0,0,0
WBGene00167732,1,0,0,0,0,0,0,1
WBGene00167733,0,0,0,0,0,0,0,0
WBGene00023306,0,0,0,0,8,0,0,0
WBGene00167738,0,0,0,0,0,0,0,0
WBGene00167739,0,0,0,0,0,0,0,0
WBGene00003370,186707,265581,246798,207944,181417,188668,199106,192962
WBGene00050740,0,0,0,0,0,0,0,0
WBGene00050741,0,0,0,0,0,0,0,0
WBGene00050742,0,0,0,0,0,0,0,0
WBGene00050743,0,0,0,0,0,0,0,0
WBGene00050744,0,1,0,0,0,0,1,1
WBGene00050745,0,0,0,0,0,0,0,0
WBGene00050746,0,0,0,0,0,0,0,0
WBGene00050747,0,0,0,0,0,0,0,0
WBGene00050748,0,0,0,0,0,0,0,0
WBGene00050749,0,0,0,0,0,0,0,0
WBGene00023305,0,0,0,0,0,0,0,0
WBGene00167112,0,0,0,0,0,0,0,0
WBGene00167113,0,0,0,0,0,0,0,0
WBGene00021629,1894,2212,1680,1827,1511,1832,1853,1999
WBGene00021628,23507,30679,33833,23502,20785,23997,22638,20698
WBGene00021627,113499,125825,129579,118201,133202,119664,123773,94818
WBGene00021626,3996,5871,5528,5021,3976,5693,5831,5929
WBGene00021625,78252,117314,114867,85870,75446,73644,79431,57026
WBGene00021624,295,405,261,414,172,130,138,121
WBGene00021623,137,220,41,71,31,25,26,32
WBGene00021622,0,12,8,16,0,0,2,1
WBGene00021621,12,15,10,5,18,0,22,25
WBGene00021620,282,522,146,159,51,95,106,113
WBGene00167116,1,1,0,1,0,0,0,0
WBGene00167117,0,0,0,0,0,0,0,0
WBGene00167118,0,0,0,0,0,0,0,0
WBGene00199639,2,1,4,0,1,0,0,0
WBGene00015432,0,0,0,0,0,0,0,0
WBGene00197235,1,0,0,0,3,0,5,0
WBGene00165709,0,0,0,0,0,0,0,0
WBGene00197828,1,31,19,21,1,12,15,17
WBGene00017235,1757,1970,1904,1723,1193,1158,1218,1291
WBGene00165707,0,0,0,0,0,0,0,0
WBGene00017237,8990,10256,8774,9432,6824,8693,8998,10871
WBGene00017236,39,43,36,35,21,29,22,32
WBGene00017231,135,178,219,106,92,119,125,103
WBGene00017230,11,0,0,7,15,12,15,0
WBGene00017233,130,257,111,152,118,153,145,137
WBGene00017232,0,6,0,6,0,0,5,0
WBGene00017239,811,987,1000,1024,710,868,973,1522
WBGene00017238,7833,9937,9832,9469,7192,7656,8598,9059
WBGene00167198,0,0,0,0,0,0,0,0
WBGene00167199,0,1,0,0,0,0,0,0
WBGene00020284,13600,19365,17280,16452,14166,17835,18182,19232
WBGene00020285,61,82,64,51,54,62,48,42
WBGene00020282,1811,2122,2252,1675,1612,1529,1624,1620
WBGene00020283,13168,15064,19320,12014,10110,9930,9601,6052
WBGene00020280,6637,7618,7542,5680,4527,4313,4732,4217
WBGene00020281,3299,4242,6087,2928,3329,3172,2480,1112
WBGene00167190,0,0,0,0,0,0,0,0
WBGene00165703,1,0,0,0,1,0,1,0
WBGene00167192,0,0,0,0,0,0,0,0
WBGene00167193,0,0,0,0,0,0,0,0
WBGene00167194,0,0,0,0,0,0,0,0
WBGene00167195,0,0,0,0,0,1,1,1
WBGene00167196,0,0,0,0,0,0,0,0
WBGene00167197,0,0,0,0,0,0,0,0
WBGene00197569,0,0,0,0,0,0,0,0
WBGene00016177,1344,1277,1245,913,1007,828,1074,1213
WBGene00197820,0,0,0,0,2,0,0,0
WBGene00168549,0,0,0,0,0,0,0,0
WBGene00195146,133,0,175,0,191,221,227,181
WBGene00196895,0,1,0,1,1,1,0,0
WBGene00196894,1,0,0,0,0,0,0,0
WBGene00196897,0,1,0,0,1,0,1,0
WBGene00196896,0,0,0,0,0,0,0,0
WBGene00196891,0,0,0,0,0,0,0,0
WBGene00196890,0,0,0,0,0,0,0,0
WBGene00196893,0,0,0,0,0,1,0,0
WBGene00196892,0,0,1,0,0,0,0,3
WBGene00196899,0,0,0,0,0,0,0,0
WBGene00196898,0,0,0,0,1,0,0,0
WBGene00199542,0,0,0,0,0,0,0,2
WBGene00199543,0,0,0,0,0,0,0,0
WBGene00199540,0,0,0,0,0,0,0,0
WBGene00199541,3,2,1,2,4,2,0,3
WBGene00199546,1,0,0,0,0,0,0,0
